di,atr_ratio,di_slope,adx_min,persist,avoid,rr,weekend,trades,win_rate,roi,sharpe,max_dd,expectancy_R,worst_R,exp_R_half1,exp_R_half2,oos_pass,months_pos,months_total
35.0,1.2,False,0.0,1,live_5m,3.5,flat,106,31.1,0.74,0.07,-16.73,0.02,-1.0,0.031,0.011,False,6,11
35.0,1.2,False,0.0,1,live_5m,4.0,hold,79,24.1,14.82,1.29,-10.55,0.198,-1.39,0.102,0.324,True,6,10
35.0,1.2,False,0.0,1,live_5m,4.0,flat,103,30.1,-0.79,-0.07,-17.96,0.007,-1.0,0.065,-0.044,False,7,11
35.0,1.2,False,0.0,1,live_5m,5.0,hold,43,16.3,-2.39,-0.41,-14.85,-0.032,-1.39,0.073,-0.143,False,4,6
35.0,1.2,False,0.0,1,live_5m,5.0,flat,100,31.0,13.22,0.99,-14.44,0.144,-1.0,0.19,0.101,True,7,11
35.0,1.2,False,0.0,1,live_5m,6.0,flat,95,31.6,25.23,1.69,-14.36,0.262,-1.0,0.301,0.223,True,7,11
35.0,1.2,False,0.0,1,post_ny,2.0,hold,117,40.2,24.72,1.89,-13.18,0.2,-1.39,0.386,0.029,False,9,11
35.0,1.2,False,0.0,1,post_ny,2.0,flat,142,43.0,31.84,2.07,-12.4,0.204,-1.0,0.337,0.086,True,10,11
35.0,1.2,False,0.0,1,post_ny,2.5,hold,100,35.0,22.79,1.91,-12.32,0.219,-1.39,0.252,0.187,True,8,11
35.0,1.2,False,0.0,1,post_ny,2.5,flat,130,38.5,27.58,1.88,-11.54,0.199,-1.0,0.207,0.192,True,8,11
35.0,1.2,False,0.0,1,post_ny,3.0,hold,94,33.0,31.55,2.48,-9.67,0.31,-1.49,0.217,0.411,True,8,11
35.0,1.2,False,0.0,1,post_ny,3.0,flat,119,35.3,24.86,1.8,-9.23,0.2,-1.0,0.191,0.209,True,7,11
35.0,1.2,False,0.0,1,post_ny,3.5,hold,76,30.3,29.0,2.57,-10.6,0.357,-1.39,0.384,0.324,True,7,10
35.0,1.2,False,0.0,1,post_ny,3.5,flat,113,32.7,14.96,1.13,-9.8,0.138,-1.0,0.269,0.022,False,8,11
35.0,1.2,False,0.0,1,post_ny,4.0,hold,73,28.8,34.5,2.78,-9.65,0.432,-1.39,0.476,0.387,True,7,10
35.0,1.2,False,0.0,1,post_ny,4.0,flat,108,33.3,19.58,1.42,-13.54,0.182,-1.0,0.33,0.049,False,8,11
35.0,1.2,False,0.0,1,post_ny,5.0,hold,57,19.3,7.3,0.8,-16.79,0.151,-1.39,0.536,-0.308,False,4,8
35.0,1.2,False,0.0,1,post_ny,5.0,flat,104,32.7,28.93,1.84,-11.78,0.265,-1.0,0.442,0.102,True,8,11
35.0,1.2,False,0.0,1,post_ny,6.0,hold,53,18.9,15.79,1.56,-15.2,0.313,-1.39,0.736,-0.16,False,4,8
35.0,1.2,False,0.0,1,post_ny,6.0,flat,104,33.7,51.53,2.6,-11.78,0.427,-1.0,0.682,0.183,True,9,11
35.0,1.2,False,0.0,1,pre_london,2.0,hold,119,36.1,8.48,0.71,-13.18,0.079,-1.39,0.295,-0.094,False,6,10
35.0,1.2,False,0.0,1,pre_london,2.0,flat,141,40.4,19.86,1.39,-12.4,0.138,-1.0,0.291,-0.004,False,8,11
35.0,1.2,False,0.0,1,pre_london,2.5,hold,110,30.9,7.19,0.61,-12.32,0.076,-1.39,0.159,0.012,False,7,10
35.0,1.2,False,0.0,1,pre_london,2.5,flat,132,36.4,18.9,1.33,-11.54,0.143,-1.0,0.188,0.102,True,7,11
35.0,1.2,False,0.0,1,pre_london,3.0,hold,104,28.8,14.27,1.14,-9.67,0.145,-1.49,0.098,0.183,True,7,10
35.0,1.2,False,0.0,1,pre_london,3.0,flat,123,31.7,9.09,0.71,-8.32,0.083,-1.0,0.086,0.08,True,6,11
35.0,1.2,False,0.0,1,pre_london,3.5,hold,86,25.6,11.52,1.04,-8.79,0.146,-1.39,0.142,0.15,True,6,9
35.0,1.2,False,0.0,1,pre_london,3.5,flat,118,29.7,5.29,0.41,-10.02,0.058,-1.0,0.149,-0.03,False,6,11
35.0,1.2,False,0.0,1,pre_london,4.0,hold,75,24.0,13.71,1.28,-9.65,0.194,-1.39,0.174,0.214,True,6,9
35.0,1.2,False,0.0,1,pre_london,4.0,flat,111,30.6,9.15,0.69,-13.54,0.094,-1.0,0.219,-0.032,False,7,11
35.0,1.2,False,0.0,1,pre_london,5.0,hold,62,17.7,2.04,0.22,-16.79,0.058,-1.39,0.323,-0.308,False,4,8
35.0,1.2,False,0.0,1,pre_london,5.0,flat,106,31.1,22.15,1.46,-11.78,0.209,-1.0,0.301,0.114,True,7,11
35.0,1.2,False,0.0,1,pre_london,6.0,hold,57,17.5,11.23,1.1,-15.2,0.221,-1.39,0.519,-0.16,False,4,8
35.0,1.2,False,0.0,1,pre_london,6.0,flat,104,32.7,46.48,2.45,-11.78,0.395,-1.0,0.526,0.247,True,8,11
35.0,1.2,False,0.0,2,none,2.0,hold,106,46.2,47.97,3.82,-7.78,0.382,-1.39,0.386,0.377,True,9,11
35.0,1.2,False,0.0,2,none,2.0,flat,121,47.1,43.72,3.33,-7.78,0.31,-1.0,0.38,0.236,True,9,11
35.0,1.2,False,0.0,2,none,2.5,hold,94,43.6,60.65,4.64,-6.87,0.521,-1.39,0.406,0.663,True,9,11
35.0,1.2,False,0.0,2,none,2.5,flat,115,46.1,61.19,4.1,-6.87,0.429,-1.0,0.438,0.418,True,9,11
35.0,1.2,False,0.0,2,none,3.0,hold,93,39.8,68.53,4.58,-6.28,0.582,-1.49,0.439,0.728,True,10,11
35.0,1.2,False,0.0,2,none,3.0,flat,107,41.1,48.54,3.41,-6.48,0.385,-1.0,0.327,0.447,True,9,11
35.0,1.2,False,0.0,2,none,3.5,hold,64,35.9,45.53,4.29,-6.79,0.611,-1.39,0.571,0.667,True,8,10
35.0,1.2,False,0.0,2,none,3.5,flat,97,39.2,46.5,3.31,-6.79,0.411,-1.0,0.494,0.334,True,8,11
35.0,1.2,False,0.0,2,none,4.0,hold,47,29.8,23.8,3.11,-9.65,0.481,-1.39,0.716,0.19,True,6,7
35.0,1.2,False,0.0,2,none,4.0,flat,94,37.2,42.89,2.97,-9.73,0.399,-1.0,0.624,0.184,True,9,11
35.0,1.2,False,0.0,2,none,5.0,flat,91,38.5,52.38,3.31,-10.64,0.487,-1.0,0.645,0.326,True,8,11
35.0,1.2,False,0.0,2,none,6.0,flat,88,38.6,74.73,3.94,-10.64,0.667,-1.0,0.839,0.47,True,8,11
35.0,1.2,False,0.0,2,live_5m,2.0,hold,96,41.7,25.06,2.56,-7.3,0.244,-1.39,0.072,0.431,True,7,11
35.0,1.2,False,0.0,2,live_5m,2.0,flat,104,42.3,19.33,2.0,-7.19,0.179,-1.0,0.111,0.243,True,6,11
35.0,1.2,False,0.0,2,live_5m,2.5,hold,88,38.6,33.8,3.22,-7.73,0.346,-1.39,0.086,0.658,True,8,11
35.0,1.2,False,0.0,2,live_5m,2.5,flat,100,42.0,32.57,2.96,-6.28,0.294,-1.0,0.15,0.433,True,7,11
35.0,1.2,False,0.0,2,live_5m,3.0,hold,87,36.8,46.84,3.78,-8.7,0.461,-1.49,0.147,0.798,True,8,11
35.0,1.2,False,0.0,2,live_5m,3.0,flat,95,38.9,32.71,2.89,-7.64,0.313,-1.0,0.091,0.53,True,8,11
35.0,1.2,False,0.0,2,live_5m,3.5,hold,69,30.4,26.63,2.67,-8.26,0.364,-1.39,0.198,0.607,True,7,10
35.0,1.2,False,0.0,2,live_5m,3.5,flat,90,36.7,35.85,2.95,-7.17,0.358,-1.0,0.292,0.418,True,7,11
35.0,1.2,False,0.0,2,live_5m,4.0,hold,70,28.6,32.04,2.78,-7.91,0.423,-1.39,0.365,0.5,True,8,10
35.0,1.2,False,0.0,2,live_5m,4.0,flat,89,33.7,28.61,2.3,-8.82,0.302,-1.0,0.385,0.223,True,9,11
35.0,1.2,False,0.0,2,live_5m,5.0,flat,87,34.5,40.42,2.8,-10.64,0.415,-1.0,0.491,0.34,True,8,11
35.0,1.2,False,0.0,2,live_5m,6.0,flat,83,34.9,49.39,3.19,-10.64,0.513,-1.0,0.527,0.5,True,8,11
35.0,1.2,False,0.0,2,post_ny,2.0,hold,104,46.2,46.53,3.79,-7.78,0.379,-1.39,0.382,0.377,True,8,11
35.0,1.2,False,0.0,2,post_ny,2.0,flat,120,47.5,45.17,3.45,-7.78,0.321,-1.0,0.376,0.265,True,9,11
35.0,1.2,False,0.0,2,post_ny,2.5,hold,91,44.0,59.92,4.72,-6.87,0.532,-1.39,0.421,0.663,True,9,11
35.0,1.2,False,0.0,2,post_ny,2.5,flat,113,46.0,58.85,4.04,-7.42,0.423,-1.0,0.453,0.393,True,9,11
35.0,1.2,False,0.0,2,post_ny,3.0,hold,91,40.7,71.95,4.81,-5.96,0.617,-1.49,0.502,0.728,True,10,11
35.0,1.2,False,0.0,2,post_ny,3.0,flat,105,41.9,51.56,3.61,-7.42,0.412,-1.0,0.404,0.42,True,8,11
35.0,1.2,False,0.0,2,post_ny,3.5,hold,63,36.5,47.0,4.44,-6.79,0.637,-1.39,0.614,0.667,True,8,10
35.0,1.2,False,0.0,2,post_ny,3.5,flat,97,39.2,46.5,3.28,-6.87,0.411,-1.0,0.56,0.283,True,8,11
35.0,1.2,False,0.0,2,post_ny,4.0,hold,46,30.4,25.05,3.3,-9.65,0.513,-1.39,0.784,0.19,True,6,7
35.0,1.2,False,0.0,2,post_ny,4.0,flat,94,37.2,42.89,2.95,-9.73,0.399,-1.0,0.698,0.137,True,9,11
35.0,1.2,False,0.0,2,post_ny,5.0,flat,91,38.5,52.38,3.28,-10.64,0.487,-1.0,0.72,0.269,True,8,11
35.0,1.2,False,0.0,2,post_ny,6.0,flat,88,38.6,74.73,3.9,-10.64,0.667,-1.0,0.92,0.401,True,8,11
35.0,1.2,False,0.0,2,pre_london,2.0,hold,105,42.9,32.64,2.83,-7.78,0.28,-1.39,0.312,0.251,True,7,10
35.0,1.2,False,0.0,2,pre_london,2.0,flat,120,44.2,30.8,2.52,-7.78,0.233,-1.0,0.347,0.12,True,8,11
35.0,1.2,False,0.0,2,pre_london,2.5,hold,96,40.6,46.89,3.72,-6.87,0.416,-1.39,0.361,0.467,True,8,10
35.0,1.2,False,0.0,2,pre_london,2.5,flat,115,43.5,48.18,3.39,-6.87,0.355,-1.0,0.45,0.262,True,8,11
35.0,1.2,False,0.0,2,pre_london,3.0,hold,89,37.1,49.73,3.78,-6.28,0.473,-1.49,0.356,0.573,True,9,10
35.0,1.2,False,0.0,2,pre_london,3.0,flat,109,38.5,34.61,2.57,-6.48,0.287,-1.0,0.326,0.251,True,7,11
35.0,1.2,False,0.0,2,pre_london,3.5,hold,71,31.0,29.75,2.86,-6.79,0.389,-1.39,0.312,0.459,True,6,9
35.0,1.2,False,0.0,2,pre_london,3.5,flat,100,38.0,40.1,2.84,-6.79,0.355,-1.0,0.452,0.265,True,7,11
35.0,1.2,False,0.0,2,pre_london,4.0,hold,43,25.6,11.17,1.83,-9.65,0.27,-1.39,0.346,0.19,True,4,6
35.0,1.2,False,0.0,2,pre_london,4.0,flat,95,35.8,37.95,2.62,-9.73,0.358,-1.0,0.589,0.132,True,8,11
35.0,1.2,False,0.0,2,pre_london,5.0,flat,91,36.3,41.45,2.74,-10.64,0.405,-1.0,0.536,0.271,True,7,11
35.0,1.2,False,0.0,2,pre_london,6.0,flat,87,36.8,58.04,3.35,-10.64,0.557,-1.0,0.688,0.409,True,7,11
35.0,1.2,False,15.0,1,none,2.0,hold,121,39.7,23.43,1.77,-13.18,0.185,-1.39,0.344,0.029,False,9,11
35.0,1.2,False,15.0,1,none,2.0,flat,142,43.0,32.38,2.13,-12.4,0.207,-1.0,0.307,0.113,True,10,11
35.0,1.2,False,15.0,1,none,2.5,hold,106,34.0,19.69,1.62,-12.32,0.183,-1.39,0.138,0.232,True,8,11
35.0,1.2,False,15.0,1,none,2.5,flat,133,37.6,24.32,1.67,-11.54,0.176,-1.0,0.154,0.195,True,7,11
35.0,1.2,False,15.0,1,none,3.0,hold,98,32.7,31.47,2.38,-9.67,0.297,-1.49,0.2,0.411,True,8,11
35.0,1.2,False,15.0,1,none,3.0,flat,122,34.4,18.1,1.33,-9.93,0.15,-1.0,0.158,0.141,True,7,11
35.0,1.2,False,15.0,1,none,3.5,hold,73,31.5,32.95,2.97,-7.87,0.412,-1.39,0.384,0.452,True,8,10
35.0,1.2,False,15.0,1,none,3.5,flat,112,33.0,14.2,1.1,-9.25,0.133,-1.0,0.274,0.002,False,8,11
35.0,1.2,False,15.0,1,none,4.0,hold,51,25.5,13.2,1.73,-8.74,0.267,-1.39,0.439,0.0,False,6,7
35.0,1.2,False,15.0,1,none,4.0,flat,109,32.1,12.45,0.94,-11.86,0.123,-1.0,0.309,-0.053,False,8,11
35.0,1.2,False,15.0,1,none,5.0,flat,107,31.8,20.24,1.33,-13.54,0.192,-1.0,0.354,0.045,False,8,11
35.0,1.2,False,15.0,1,none,6.0,flat,103,34.0,45.07,2.43,-11.78,0.388,-1.0,0.578,0.194,True,8,11
35.0,1.2,False,15.0,1,live_5m,2.0,hold,114,36.0,7.53,0.69,-13.18,0.074,-1.39,0.098,0.05,False,8,11
35.0,1.2,False,15.0,1,live_5m,2.0,flat,126,40.5,17.06,1.43,-12.4,0.134,-1.0,0.092,0.169,True,8,11
35.0,1.2,False,15.0,1,live_5m,2.5,hold,105,32.4,12.79,1.13,-12.32,0.128,-1.39,0.011,0.257,False,6,11
35.0,1.2,False,15.0,1,live_5m,2.5,flat,121,37.2,19.33,1.53,-11.54,0.158,-1.0,0.043,0.257,False,5,11
35.0,1.2,False,15.0,1,live_5m,3.0,hold,93,31.2,22.76,1.95,-9.38,0.238,-1.49,0.049,0.488,False,7,11
35.0,1.2,False,15.0,1,live_5m,3.0,flat,112,33.9,12.26,1.05,-11.74,0.116,-1.0,0.002,0.226,False,6,11
35.0,1.2,False,15.0,1,live_5m,3.5,hold,77,26.0,11.76,1.19,-10.08,0.164,-1.39,-0.03,0.452,False,5,10
35.0,1.2,False,15.0,1,live_5m,3.5,flat,103,32.0,5.4,0.5,-14.15,0.065,-1.0,0.069,0.061,True,6,11
35.0,1.2,False,15.0,1,live_5m,4.0,hold,78,24.4,15.98,1.39,-9.65,0.213,-1.39,0.128,0.324,True,7,10
35.0,1.2,False,15.0,1,live_5m,4.0,flat,101,30.7,2.76,0.25,-15.02,0.042,-1.0,0.104,-0.013,False,7,11
35.0,1.2,False,15.0,1,live_5m,5.0,hold,43,16.3,-2.39,-0.41,-14.85,-0.032,-1.39,0.073,-0.143,False,4,6
35.0,1.2,False,15.0,1,live_5m,5.0,flat,101,30.7,14.63,1.06,-13.54,0.155,-1.0,0.232,0.089,True,7,11
35.0,1.2,False,15.0,1,live_5m,6.0,flat,94,31.9,28.37,1.87,-12.82,0.291,-1.0,0.347,0.238,True,7,11
35.0,1.2,False,15.0,1,post_ny,2.0,hold,116,40.5,25.98,2.0,-13.18,0.21,-1.39,0.411,0.029,False,9,11
35.0,1.2,False,15.0,1,post_ny,2.0,flat,141,42.6,29.91,1.99,-12.4,0.195,-1.0,0.322,0.083,True,10,11
35.0,1.2,False,15.0,1,post_ny,2.5,hold,100,35.0,22.79,1.93,-12.32,0.219,-1.39,0.206,0.232,True,8,11
35.0,1.2,False,15.0,1,post_ny,2.5,flat,130,37.7,23.88,1.68,-11.54,0.176,-1.0,0.174,0.178,True,8,11
35.0,1.2,False,15.0,1,post_ny,3.0,hold,93,34.4,38.25,2.89,-9.67,0.367,-1.49,0.325,0.411,True,9,11
35.0,1.2,False,15.0,1,post_ny,3.0,flat,119,35.3,21.83,1.59,-10.83,0.179,-1.0,0.241,0.123,True,7,11
35.0,1.2,False,15.0,1,post_ny,3.5,hold,69,33.3,38.4,3.49,-7.87,0.494,-1.39,0.529,0.452,True,8,10
35.0,1.2,False,15.0,1,post_ny,3.5,flat,109,33.9,18.27,1.41,-10.16,0.168,-1.0,0.351,0.008,False,8,11
35.0,1.2,False,15.0,1,post_ny,4.0,hold,47,27.7,17.85,2.42,-8.74,0.375,-1.39,0.652,0.0,False,6,7
35.0,1.2,False,15.0,1,post_ny,4.0,flat,107,33.6,20.65,1.5,-11.86,0.192,-1.0,0.389,0.018,False,8,11
35.0,1.2,False,15.0,1,post_ny,5.0,flat,105,32.4,22.8,1.48,-13.54,0.216,-1.0,0.44,0.027,False,8,11
35.0,1.2,False,15.0,1,post_ny,6.0,flat,103,34.0,45.22,2.4,-11.78,0.389,-1.0,0.676,0.128,True,8,11
35.0,1.2,False,15.0,1,pre_london,2.0,hold,117,36.8,10.68,0.89,-13.18,0.097,-1.39,0.345,-0.094,False,6,10
35.0,1.2,False,15.0,1,pre_london,2.0,flat,140,40.0,18.11,1.3,-12.4,0.128,-1.0,0.276,-0.007,False,8,11
35.0,1.2,False,15.0,1,pre_london,2.5,hold,109,31.2,8.27,0.71,-12.32,0.086,-1.39,0.133,0.052,True,7,10
35.0,1.2,False,15.0,1,pre_london,2.5,flat,132,35.6,15.45,1.13,-11.54,0.12,-1.0,0.156,0.089,True,6,11
35.0,1.2,False,15.0,1,pre_london,3.0,hold,101,29.7,17.77,1.41,-9.67,0.179,-1.49,0.173,0.183,True,8,10
35.0,1.2,False,15.0,1,pre_london,3.0,flat,123,31.7,6.44,0.51,-10.31,0.063,-1.0,0.132,-0.002,False,7,11
35.0,1.2,False,15.0,1,pre_london,3.5,hold,81,25.9,12.16,1.15,-8.79,0.161,-1.39,0.174,0.15,True,6,9
35.0,1.2,False,15.0,1,pre_london,3.5,flat,114,30.7,8.33,0.65,-10.63,0.084,-1.0,0.22,-0.046,False,7,11
35.0,1.2,False,15.0,1,pre_london,4.0,hold,46,21.7,2.68,0.45,-8.74,0.078,-1.39,0.139,0.0,False,4,6
35.0,1.2,False,15.0,1,pre_london,4.0,flat,110,30.9,10.12,0.76,-12.24,0.103,-1.0,0.27,-0.064,False,7,11
35.0,1.2,False,15.0,1,pre_london,5.0,flat,107,30.8,16.35,1.11,-13.54,0.161,-1.0,0.294,0.036,False,7,11
35.0,1.2,False,15.0,1,pre_london,6.0,flat,103,33.0,40.38,2.24,-11.78,0.356,-1.0,0.515,0.187,True,7,11
35.0,1.2,False,15.0,2,none,2.0,hold,106,46.2,47.97,3.82,-7.78,0.382,-1.39,0.386,0.377,True,9,11
35.0,1.2,False,15.0,2,none,2.0,flat,121,47.1,43.66,3.33,-7.78,0.309,-1.0,0.38,0.235,True,9,11
35.0,1.2,False,15.0,2,none,2.5,hold,94,43.6,60.65,4.64,-6.87,0.521,-1.39,0.406,0.663,True,9,11
35.0,1.2,False,15.0,2,none,2.5,flat,115,46.1,61.12,4.1,-6.87,0.428,-1.0,0.438,0.417,True,9,11
35.0,1.2,False,15.0,2,none,3.0,hold,93,39.8,68.53,4.58,-6.28,0.582,-1.49,0.439,0.728,True,10,11
35.0,1.2,False,15.0,2,none,3.0,flat,107,41.1,48.54,3.41,-6.48,0.385,-1.0,0.327,0.447,True,9,11
35.0,1.2,False,15.0,2,none,3.5,hold,64,35.9,45.53,4.29,-6.79,0.611,-1.39,0.571,0.667,True,8,10
35.0,1.2,False,15.0,2,none,3.5,flat,97,39.2,46.5,3.31,-6.79,0.411,-1.0,0.494,0.334,True,8,11
35.0,1.2,False,15.0,2,none,4.0,hold,47,29.8,23.8,3.11,-9.65,0.481,-1.39,0.716,0.19,True,6,7
35.0,1.2,False,15.0,2,none,4.0,flat,94,37.2,42.89,2.97,-9.73,0.399,-1.0,0.624,0.184,True,9,11
35.0,1.2,False,15.0,2,none,5.0,flat,91,38.5,52.38,3.31,-10.64,0.487,-1.0,0.645,0.326,True,8,11
35.0,1.2,False,15.0,2,none,6.0,flat,88,38.6,74.73,3.94,-10.64,0.667,-1.0,0.839,0.47,True,8,11
35.0,1.2,False,15.0,2,live_5m,2.0,hold,98,41.8,26.29,2.62,-7.3,0.249,-1.39,0.089,0.431,True,8,11
35.0,1.2,False,15.0,2,live_5m,2.0,flat,106,41.5,19.02,1.93,-7.4,0.174,-1.0,0.103,0.242,True,6,11
35.0,1.2,False,15.0,2,live_5m,2.5,hold,90,38.9,35.78,3.31,-7.32,0.355,-1.39,0.112,0.658,True,8,11
35.0,1.2,False,15.0,2,live_5m,2.5,flat,102,41.2,32.88,2.91,-6.09,0.291,-1.0,0.15,0.433,True,7,11
35.0,1.2,False,15.0,2,live_5m,3.0,hold,89,37.1,49.73,3.88,-6.9,0.473,-1.49,0.183,0.798,True,9,11
35.0,1.2,False,15.0,2,live_5m,3.0,flat,97,38.1,33.72,2.89,-6.94,0.315,-1.0,0.104,0.53,True,8,11
35.0,1.2,False,15.0,2,live_5m,3.5,hold,69,30.4,26.63,2.67,-8.26,0.364,-1.39,0.198,0.607,True,7,10
35.0,1.2,False,15.0,2,live_5m,3.5,flat,90,36.7,36.48,2.99,-6.74,0.363,-1.0,0.303,0.418,True,7,11
35.0,1.2,False,15.0,2,live_5m,4.0,hold,70,28.6,32.04,2.78,-7.91,0.423,-1.39,0.365,0.5,True,8,10
35.0,1.2,False,15.0,2,live_5m,4.0,flat,89,33.7,29.2,2.34,-8.82,0.307,-1.0,0.396,0.223,True,9,11
35.0,1.2,False,15.0,2,live_5m,5.0,flat,87,34.5,41.07,2.84,-10.64,0.42,-1.0,0.502,0.34,True,8,11
35.0,1.2,False,15.0,2,live_5m,6.0,flat,83,34.9,50.08,3.22,-10.64,0.519,-1.0,0.538,0.5,True,8,11
35.0,1.2,False,15.0,2,post_ny,2.0,hold,104,46.2,46.53,3.79,-7.78,0.379,-1.39,0.382,0.377,True,8,11
35.0,1.2,False,15.0,2,post_ny,2.0,flat,120,47.5,45.11,3.44,-7.78,0.32,-1.0,0.376,0.265,True,9,11
35.0,1.2,False,15.0,2,post_ny,2.5,hold,91,44.0,59.92,4.72,-6.87,0.532,-1.39,0.421,0.663,True,9,11
35.0,1.2,False,15.0,2,post_ny,2.5,flat,113,46.0,58.78,4.04,-7.42,0.422,-1.0,0.453,0.393,True,9,11
35.0,1.2,False,15.0,2,post_ny,3.0,hold,91,40.7,71.95,4.81,-5.96,0.617,-1.49,0.502,0.728,True,10,11
35.0,1.2,False,15.0,2,post_ny,3.0,flat,105,41.9,51.56,3.61,-7.42,0.412,-1.0,0.404,0.42,True,8,11
35.0,1.2,False,15.0,2,post_ny,3.5,hold,63,36.5,47.0,4.44,-6.79,0.637,-1.39,0.614,0.667,True,8,10
35.0,1.2,False,15.0,2,post_ny,3.5,flat,97,39.2,46.5,3.28,-6.87,0.411,-1.0,0.56,0.283,True,8,11
35.0,1.2,False,15.0,2,post_ny,4.0,hold,46,30.4,25.05,3.3,-9.65,0.513,-1.39,0.784,0.19,True,6,7
35.0,1.2,False,15.0,2,post_ny,4.0,flat,94,37.2,42.89,2.95,-9.73,0.399,-1.0,0.698,0.137,True,9,11
35.0,1.2,False,15.0,2,post_ny,5.0,flat,91,38.5,52.38,3.28,-10.64,0.487,-1.0,0.72,0.269,True,8,11
35.0,1.2,False,15.0,2,post_ny,6.0,flat,88,38.6,74.73,3.9,-10.64,0.667,-1.0,0.92,0.401,True,8,11
35.0,1.2,False,15.0,2,pre_london,2.0,hold,105,42.9,32.64,2.83,-7.78,0.28,-1.39,0.312,0.251,True,7,10
35.0,1.2,False,15.0,2,pre_london,2.0,flat,120,44.2,30.75,2.51,-7.78,0.233,-1.0,0.347,0.119,True,8,11
35.0,1.2,False,15.0,2,pre_london,2.5,hold,96,40.6,46.89,3.72,-6.87,0.416,-1.39,0.361,0.467,True,8,10
35.0,1.2,False,15.0,2,pre_london,2.5,flat,115,43.5,48.12,3.38,-6.87,0.355,-1.0,0.45,0.261,True,8,11
35.0,1.2,False,15.0,2,pre_london,3.0,hold,89,37.1,49.73,3.78,-6.28,0.473,-1.49,0.356,0.573,True,9,10
35.0,1.2,False,15.0,2,pre_london,3.0,flat,109,38.5,34.61,2.57,-6.48,0.287,-1.0,0.326,0.251,True,7,11
35.0,1.2,False,15.0,2,pre_london,3.5,hold,71,31.0,29.75,2.86,-6.79,0.389,-1.39,0.312,0.459,True,6,9
35.0,1.2,False,15.0,2,pre_london,3.5,flat,100,38.0,40.1,2.84,-6.79,0.355,-1.0,0.452,0.265,True,7,11
35.0,1.2,False,15.0,2,pre_london,4.0,hold,43,25.6,11.17,1.83,-9.65,0.27,-1.39,0.346,0.19,True,4,6
35.0,1.2,False,15.0,2,pre_london,4.0,flat,95,35.8,37.95,2.62,-9.73,0.358,-1.0,0.589,0.132,True,8,11
35.0,1.2,False,15.0,2,pre_london,5.0,flat,91,36.3,41.45,2.74,-10.64,0.405,-1.0,0.536,0.271,True,7,11
35.0,1.2,False,15.0,2,pre_london,6.0,flat,87,36.8,58.04,3.35,-10.64,0.557,-1.0,0.688,0.409,True,7,11
35.0,1.2,False,20.0,1,none,2.0,hold,118,39.0,19.92,1.6,-11.54,0.165,-1.39,0.332,0.013,False,8,11
35.0,1.2,False,20.0,1,none,2.0,flat,134,41.8,24.91,1.85,-10.26,0.175,-1.0,0.276,0.078,True,8,11
35.0,1.2,False,20.0,1,none,2.5,hold,105,33.3,16.77,1.46,-11.67,0.161,-1.39,0.112,0.206,True,6,11
35.0,1.2,False,20.0,1,none,2.5,flat,125,38.4,27.16,2.03,-11.72,0.204,-1.0,0.111,0.29,True,5,11
35.0,1.2,False,20.0,1,none,3.0,hold,101,30.7,23.02,1.8,-10.67,0.222,-1.39,0.217,0.228,True,7,11
35.0,1.2,False,20.0,1,none,3.0,flat,117,37.6,37.22,2.59,-9.83,0.285,-1.0,0.181,0.384,True,6,11
35.0,1.2,False,20.0,1,none,3.5,hold,86,26.7,16.47,1.44,-13.27,0.197,-1.39,0.375,0.05,False,8,11
35.0,1.2,False,20.0,1,none,3.5,flat,111,32.4,13.76,1.08,-14.6,0.131,-1.0,0.179,0.087,True,7,11
35.0,1.2,False,20.0,1,none,4.0,hold,73,23.3,10.33,1.0,-11.6,0.157,-1.39,0.487,-0.074,False,7,10
35.0,1.2,False,20.0,1,none,4.0,flat,107,31.8,17.56,1.29,-14.18,0.168,-1.0,0.278,0.064,True,7,11
35.0,1.2,False,20.0,1,none,5.0,flat,103,33.0,30.88,2.01,-13.36,0.282,-1.0,0.378,0.193,True,7,11
35.0,1.2,False,20.0,1,none,6.0,flat,97,33.0,37.6,2.31,-13.27,0.354,-1.0,0.488,0.217,True,7,11
35.0,1.2,False,20.0,1,live_5m,2.0,hold,110,34.5,2.35,0.24,-14.86,0.031,-1.39,0.011,0.052,False,6,11
35.0,1.2,False,20.0,1,live_5m,2.0,flat,115,37.4,5.23,0.54,-13.58,0.053,-1.0,-0.001,0.105,False,6,11
35.0,1.2,False,20.0,1,live_5m,2.5,hold,101,30.7,5.79,0.57,-18.04,0.069,-1.39,-0.065,0.211,False,6,11
35.0,1.2,False,20.0,1,live_5m,2.5,flat,110,36.4,15.57,1.43,-16.33,0.143,-1.0,-0.034,0.308,False,5,11
35.0,1.2,False,20.0,1,live_5m,3.0,hold,95,28.4,11.52,1.05,-16.84,0.131,-1.39,0.032,0.241,False,7,11
35.0,1.2,False,20.0,1,live_5m,3.0,flat,104,35.6,21.23,1.87,-15.51,0.199,-1.0,-0.021,0.419,False,6,11
35.0,1.2,False,20.0,1,live_5m,3.5,hold,88,22.7,-0.1,-0.01,-18.47,0.016,-1.39,-0.03,0.067,False,5,11
35.0,1.2,False,20.0,1,live_5m,3.5,flat,101,30.7,5.95,0.54,-17.58,0.072,-1.0,0.039,0.102,False,6,11
35.0,1.2,False,20.0,1,live_5m,4.0,hold,85,20.0,-2.21,-0.2,-18.09,-0.007,-1.39,0.102,-0.129,False,7,11
