rr,di,persist,adx_min,adx_rising,atr_ratio,di_slope,avoid_hours,trades,wins,win_rate,roi,sharpe,max_dd,avg_r
2.0,30,3,25,True,0.8,False,eu_open,92,36,39.1,16.19,1.7,-10.52,0.176
1.5,25,1,20,False,1.0,True,plus6,121,55,45.5,16.83,1.7,-6.79,0.139
2.5,30,3,0,False,0.8,True,none,65,22,33.8,11.75,1.7,-8.23,0.181
1.5,30,2,20,False,1.0,True,plus20,74,34,45.9,10.98,1.7,-9.66,0.148
3.0,30,2,0,False,1.0,False,none,62,19,30.6,13.82,1.7,-15.91,0.223
1.5,35,3,20,True,1.0,False,deep_prelondon,35,16,45.7,4.84,1.7,-4.9,0.138
3.0,30,1,30,True,1.2,False,none,33,10,30.3,6.66,1.7,-12.3,0.202
3.0,25,1,0,False,0.0,False,plus6,130,40,30.8,32.03,1.7,-11.99,0.246
1.5,25,1,20,False,0.0,True,long_london,156,71,45.5,22.48,1.7,-8.65,0.144
2.5,25,3,0,True,0.8,False,eu_open,149,51,34.2,31.57,1.7,-11.92,0.212
4.0,25,1,30,False,0.0,True,deep_prelondon,76,19,25.0,18.81,1.7,-12.59,0.247
1.5,30,1,25,False,0.0,True,current,109,50,45.9,16.35,1.7,-10.57,0.15
2.0,35,1,30,True,0.8,True,eu_open,49,19,38.8,7.76,1.7,-4.9,0.158
2.5,35,1,0,True,0.8,True,long_london,53,18,34.0,9.71,1.7,-8.23,0.183
3.0,30,3,20,False,0.0,True,none,63,19,30.2,12.68,1.7,-6.85,0.201
2.5,30,2,0,True,0.0,True,current,70,24,34.3,13.92,1.7,-18.42,0.199
3.0,30,2,30,False,1.0,False,deep_prelondon,56,17,30.4,11.69,1.7,-10.63,0.209
2.5,25,3,25,False,1.0,False,current,82,28,34.1,16.03,1.7,-12.8,0.195
2.5,25,3,25,False,1.0,False,plus6,82,28,34.1,16.03,1.7,-12.8,0.195
2.5,25,3,25,True,1.2,True,long_london,41,14,34.1,7.72,1.7,-11.84,0.188
2.0,25,1,0,True,1.0,True,plus9,107,42,39.3,19.53,1.7,-13.33,0.183
1.5,30,3,30,True,1.2,False,long_london,35,16,45.7,4.84,1.7,-4.01,0.138
2.5,25,3,25,False,1.0,True,deep_prelondon,67,23,34.3,13.4,1.7,-14.14,0.2
3.0,30,2,25,False,1.0,True,none,56,17,30.4,11.69,1.7,-9.78,0.209
3.0,25,1,25,True,1.2,True,plus9,46,14,30.4,9.66,1.7,-13.23,0.21
1.5,35,1,20,True,1.0,True,none,70,32,45.7,9.91,1.7,-4.9,0.142
3.0,30,3,20,False,1.0,False,deep_prelondon,59,18,30.5,12.75,1.7,-9.78,0.216
2.0,35,1,30,True,0.0,True,eu_open,49,19,38.8,7.76,1.7,-4.9,0.158
4.0,30,2,0,False,0.8,True,current,76,19,25.0,18.81,1.7,-10.55,0.247
1.5,35,2,0,False,0.8,False,none,68,31,45.6,9.38,1.7,-6.34,0.138
2.0,35,3,25,True,0.8,True,deep_prelondon,23,9,39.1,3.82,1.7,-4.03,0.166
3.5,25,1,30,False,1.2,False,eu_open,47,13,27.7,11.13,1.7,-10.22,0.237
2.0,25,2,25,False,1.0,True,plus20,77,30,39.0,12.94,1.7,-7.89,0.168
3.5,30,2,20,True,1.2,False,plus9,40,11,27.5,9.08,1.7,-14.49,0.227
3.5,30,2,20,True,0.8,False,eu_open,91,25,27.5,21.74,1.7,-12.76,0.239
1.5,30,1,30,False,0.8,True,current,96,44,45.8,14.17,1.7,-5.85,0.148
4.0,30,2,20,True,0.8,True,plus20,60,15,25.0,14.57,1.7,-10.47,0.243
3.5,30,2,20,True,1.2,False,long_london,40,11,27.5,9.08,1.7,-14.49,0.227
4.0,30,2,0,True,0.0,True,current,76,19,25.0,18.81,1.7,-12.33,0.247
3.5,30,2,20,False,0.8,True,plus9,73,20,27.4,16.81,1.7,-13.39,0.23
3.0,30,3,0,True,1.0,False,none,56,17,30.4,11.69,1.7,-8.86,0.209
2.5,30,2,0,False,1.0,True,eu_open,67,23,34.3,13.4,1.7,-13.35,0.2
3.5,25,2,20,True,1.2,False,none,44,12,27.3,9.55,1.7,-9.56,0.217
4.0,30,2,0,True,1.0,False,none,60,15,25.0,14.57,1.7,-7.73,0.243
1.5,35,1,25,True,1.0,False,deep_prelondon,57,26,45.6,7.85,1.7,-4.9,0.138
3.5,30,2,25,False,0.0,True,plus20,62,17,27.4,14.17,1.69,-13.39,0.229
4.0,25,2,30,False,1.0,True,none,56,14,25.0,13.54,1.69,-11.62,0.242
2.0,30,3,30,True,0.0,True,deep_prelondon,59,23,39.0,9.82,1.69,-5.85,0.166
4.0,30,2,0,True,0.0,True,plus9,76,19,25.0,18.81,1.69,-12.33,0.247
2.5,30,2,0,False,0.0,True,eu_open,85,29,34.1,16.56,1.69,-13.6,0.195
2.0,30,2,0,True,0.0,True,long_london,84,33,39.3,15.13,1.69,-15.06,0.18
2.0,30,2,0,False,1.2,True,none,46,18,39.1,7.79,1.69,-12.3,0.169
1.5,25,3,25,False,1.2,True,long_london,48,22,45.8,6.85,1.69,-5.85,0.143
2.0,35,3,20,False,1.0,True,eu_open,23,9,39.1,3.82,1.69,-6.82,0.166
2.5,25,1,30,False,1.2,True,plus20,44,15,34.1,8.21,1.69,-11.44,0.187
3.5,30,2,25,False,0.0,True,current,62,17,27.4,14.17,1.69,-13.39,0.229
2.5,35,1,20,True,0.0,True,long_london,56,19,33.9,10.22,1.69,-8.23,0.182
4.0,25,2,25,True,1.0,True,plus9,56,14,25.0,13.54,1.69,-9.65,0.242
1.5,30,2,20,False,0.8,True,plus6,98,45,45.9,14.72,1.69,-10.23,0.15
3.5,30,3,0,False,1.0,True,plus9,51,14,27.5,11.6,1.69,-6.79,0.227
2.5,30,3,30,True,0.0,True,none,53,18,34.0,9.71,1.69,-6.36,0.183
3.5,30,3,0,True,1.0,True,plus9,51,14,27.5,11.6,1.69,-6.79,0.227
3.5,25,2,0,True,1.2,False,none,44,12,27.3,9.55,1.69,-10.47,0.217
3.5,30,1,30,True,1.0,False,long_london,51,14,27.5,11.6,1.69,-10.22,0.227
2.5,35,2,0,True,1.0,False,current,41,14,34.1,7.72,1.69,-7.38,0.188
1.5,35,3,30,True,1.0,False,plus6,35,16,45.7,4.84,1.69,-4.01,0.138
1.5,35,3,20,True,1.0,True,eu_open,24,11,45.8,3.37,1.69,-3.98,0.14
1.5,35,3,30,True,1.0,False,plus9,35,16,45.7,4.84,1.69,-4.01,0.138
1.5,30,2,20,True,0.0,True,long_london,83,38,45.8,12.02,1.69,-9.29,0.145
2.5,35,2,0,True,1.0,False,plus6,41,14,34.1,7.72,1.69,-7.38,0.188
3.5,25,2,0,True,0.8,False,current,103,28,27.2,23.3,1.69,-10.74,0.226
1.5,35,3,30,True,1.0,False,current,35,16,45.7,4.84,1.69,-4.01,0.138
2.5,30,3,30,True,0.8,True,none,53,18,34.0,9.71,1.69,-6.36,0.183
2.5,35,2,20,True,1.0,False,current,41,14,34.1,7.72,1.69,-7.38,0.188
1.5,35,3,20,True,0.0,False,plus6,46,21,45.7,6.33,1.69,-6.79,0.138
2.5,30,2,30,False,1.0,True,plus20,50,17,34.0,9.21,1.69,-7.89,0.184
2.5,30,2,30,False,1.0,True,plus6,50,17,34.0,9.21,1.69,-7.89,0.184
2.5,30,2,30,False,1.0,True,current,50,17,34.0,9.21,1.69,-7.89,0.184
2.5,25,2,25,True,1.2,False,plus9,47,16,34.0,8.71,1.69,-8.73,0.185
2.5,30,3,20,False,0.8,True,plus9,62,21,33.9,11.24,1.69,-8.39,0.181
4.0,25,3,20,True,0.8,False,none,89,22,24.7,20.86,1.69,-12.25,0.234
1.5,35,3,20,False,0.8,False,plus20,46,21,45.7,6.33,1.69,-6.79,0.138
3.5,30,1,20,False,1.2,False,plus20,51,14,27.5,11.6,1.69,-15.84,0.227
2.5,30,2,30,True,0.8,True,plus6,56,19,33.9,10.22,1.69,-6.79,0.182
1.5,35,3,30,False,1.0,False,plus9,35,16,45.7,4.84,1.69,-4.01,0.138
3.0,25,1,20,True,1.2,True,long_london,46,14,30.4,9.66,1.69,-10.47,0.21
1.5,30,1,30,True,0.8,False,current,101,46,45.5,14.12,1.69,-6.86,0.14
4.0,30,3,0,True,1.0,True,none,52,13,25.0,12.51,1.69,-7.73,0.241
2.0,30,1,20,True,1.2,False,none,64,25,39.1,10.86,1.69,-17.46,0.17
3.5,25,2,20,True,0.0,False,plus20,103,28,27.2,23.3,1.69,-8.01,0.226
3.5,25,2,20,True,1.0,False,plus9,77,21,27.3,17.31,1.69,-6.4,0.225
4.0,35,2,0,True,0.0,False,eu_open,48,12,25.0,11.5,1.69,-7.82,0.24
2.0,25,2,0,True,0.8,False,current,158,62,39.2,30.07,1.69,-7.75,0.19
2.0,30,2,0,False,1.0,False,none,92,36,39.1,16.19,1.69,-12.35,0.176
2.5,35,2,30,False,0.0,False,deep_prelondon,44,15,34.1,8.21,1.69,-5.5,0.187
2.5,25,1,30,False,1.2,True,long_london,41,14,34.1,7.72,1.69,-11.44,0.188
1.5,35,1,20,True,0.8,True,deep_prelondon,70,32,45.7,9.91,1.69,-5.89,0.142
4.0,35,2,20,True,0.0,False,eu_open,48,12,25.0,11.5,1.69,-7.82,0.24
1.5,25,3,20,False,1.0,True,plus6,112,51,45.5,15.75,1.69,-8.65,0.141
1.5,25,3,20,False,1.0,True,current,112,51,45.5,15.75,1.69,-8.65,0.141
1.5,30,1,25,True,0.8,True,eu_open,105,48,45.7,15.23,1.69,-13.16,0.145
4.0,30,1,20,False,1.0,False,eu_open,88,22,25.0,22.08,1.69,-13.21,0.251
2.0,25,2,20,True,0.0,False,current,146,57,39.0,26.4,1.69,-11.44,0.181
3.0,25,1,30,True,1.2,True,none,33,10,30.3,6.66,1.69,-9.67,0.202
4.0,30,2,0,False,1.0,True,none,68,17,25.0,16.67,1.69,-9.92,0.245
3.5,30,2,25,False,1.0,False,plus6,58,16,27.6,13.69,1.69,-15.48,0.236
4.0,25,1,25,False,1.0,False,plus20,80,20,25.0,19.89,1.69,-16.12,0.249
3.0,30,2,30,True,0.8,False,plus9,66,20,30.3,13.75,1.69,-11.57,0.208
4.0,25,2,0,True,1.2,True,deep_prelondon,48,12,25.0,11.5,1.69,-12.42,0.24
1.5,25,3,25,False,0.8,True,eu_open,142,65,45.8,21.4,1.69,-12.35,0.151
4.0,30,2,20,True,0.0,True,plus6,60,15,25.0,14.57,1.69,-11.71,0.243
3.5,30,2,25,False,1.0,False,current,58,16,27.6,13.69,1.69,-15.48,0.236
4.0,25,1,25,True,1.2,False,none,52,13,25.0,12.51,1.69,-14.16,0.241
4.0,35,1,0,False,0.8,False,long_london,60,15,25.0,14.57,1.69,-11.62,0.243
2.5,35,1,30,False,1.0,False,eu_open,47,16,34.0,8.71,1.69,-6.45,0.185
1.5,35,3,0,False,0.8,False,plus20,46,21,45.7,6.33,1.69,-6.79,0.138
1.5,30,2,30,True,0.0,False,plus6,90,41,45.6,12.52,1.69,-6.79,0.139
4.0,35,1,0,False,0.0,True,long_london,60,15,25.0,14.57,1.69,-11.62,0.243
1.5,35,1,30,True,0.0,False,current,66,30,45.5,8.85,1.69,-5.89,0.134
4.0,35,1,0,False,0.8,True,plus9,60,15,25.0,14.57,1.69,-11.62,0.243
4.0,30,1,30,False,1.0,False,plus20,56,14,25.0,13.54,1.68,-12.51,0.242
1.5,35,3,30,False,1.0,False,plus20,35,16,45.7,4.84,1.68,-4.97,0.138
3.5,30,1,20,False,1.2,False,plus9,51,14,27.5,11.6,1.68,-16.68,0.227
3.5,30,3,20,False,1.0,False,deep_prelondon,51,14,27.5,11.6,1.68,-6.94,0.227
1.5,30,2,25,False,0.0,True,plus6,85,39,45.9,12.56,1.68,-11.95,0.148
2.0,25,2,0,True,0.0,False,plus20,164,64,39.0,30.0,1.68,-7.86,0.183
2.5,35,1,25,True,1.0,False,plus6,47,16,34.0,8.71,1.68,-9.22,0.185
3.5,30,1,20,False,1.2,False,long_london,51,14,27.5,11.6,1.68,-16.68,0.227
2.5,30,3,20,True,1.2,False,plus9,38,13,34.2,7.22,1.68,-12.73,0.19
2.5,35,1,25,True,1.0,False,current,47,16,34.0,8.71,1.68,-9.22,0.185
3.0,25,3,25,False,1.0,False,plus20,79,24,30.4,16.96,1.68,-15.91,0.215
3.0,30,2,20,False,1.0,False,none,59,18,30.5,12.75,1.68,-13.33,0.216
2.5,30,3,0,False,1.0,True,long_london,47,16,34.0,8.71,1.68,-6.95,0.185
3.5,25,2,25,True,1.0,False,eu_open,84,23,27.4,19.5,1.68,-11.87,0.232
2.0,30,2,30,True,1.2,False,long_london,36,14,38.9,5.77,1.68,-11.39,0.16
2.5,35,1,0,False,1.2,False,long_london,41,14,34.1,7.72,1.68,-10.54,0.188
2.5,35,3,20,False,0.0,False,none,50,17,34.0,9.21,1.68,-10.13,0.184
2.0,30,3,20,True,0.8,True,none,77,30,39.0,12.94,1.68,-9.72,0.168
3.0,30,2,30,False,1.0,False,plus6,56,17,30.4,11.69,1.68,-11.52,0.209
2.0,30,3,0,True,1.0,False,eu_open,72,28,38.9,11.88,1.68,-6.88,0.165
1.5,25,1,0,False,1.2,False,eu_open,87,40,46.0,13.11,1.68,-12.87,0.151
3.0,30,2,30,False,1.0,False,current,56,17,30.4,11.69,1.68,-11.52,0.209
4.0,30,1,25,True,1.0,True,plus20,48,12,25.0,11.5,1.68,-12.51,0.24
1.5,30,3,0,False,1.2,True,long_london,35,16,45.7,4.84,1.68,-4.9,0.138
4.0,35,1,0,False,1.2,False,none,32,8,25.0,7.53,1.68,-8.83,0.235
3.5,30,2,20,False,0.8,True,eu_open,84,23,27.4,19.5,1.68,-10.47,0.232
2.0,35,3,30,False,0.8,False,deep_prelondon,36,14,38.9,5.77,1.68,-3.94,0.16
4.0,35,1,25,True,0.8,True,none,44,11,25.0,10.49,1.68,-4.99,0.238
1.5,25,3,0,True,1.0,False,deep_prelondon,130,59,45.4,17.92,1.68,-7.31,0.138
2.0,30,2,30,True,1.0,True,plus6,49,19,38.8,7.76,1.68,-6.9,0.158
3.5,35,1,25,False,0.0,False,deep_prelondon,55,15,27.3,12.08,1.68,-8.01,0.22
2.0,35,1,0,True,0.0,True,deep_prelondon,64,25,39.1,10.86,1.68,-9.62,0.17
3.0,30,2,0,True,0.0,True,plus6,72,22,30.6,15.93,1.68,-19.27,0.221
3.0,30,3,30,False,0.8,False,none,63,19,30.2,12.68,1.68,-7.94,0.201
1.5,30,1,20,True,0.0,True,plus6,124,57,46.0,19.16,1.68,-10.17,0.154
4.0,30,2,20,True,1.0,True,current,48,12,25.0,11.5,1.68,-9.83,0.24
2.0,30,2,0,False,1.0,False,long_london,84,33,39.3,15.13,1.68,-17.53,0.18
2.5,35,1,20,True,0.8,False,deep_prelondon,56,19,33.9,10.22,1.68,-8.23,0.182
3.5,25,1,25,False,1.2,False,eu_open,58,16,27.6,13.69,1.68,-14.62,0.236
2.0,30,2,30,True,1.0,True,plus20,49,19,38.8,7.76,1.68,-6.9,0.158
2.0,30,2,0,True,0.0,True,deep_prelondon,92,36,39.1,16.19,1.68,-14.22,0.176
4.0,25,1,0,True,0.8,False,deep_prelondon,104,26,25.0,26.59,1.68,-10.9,0.256
2.0,30,2,30,True,1.0,True,current,49,19,38.8,7.76,1.68,-6.9,0.158
4.0,30,2,20,True,1.0,True,plus6,48,12,25.0,11.5,1.68,-9.83,0.24
4.0,30,3,25,True,0.8,False,none,64,16,25.0,15.62,1.67,-11.71,0.244
2.0,35,2,20,True,0.8,True,current,36,14,38.9,5.77,1.67,-6.82,0.16
4.0,25,2,30,False,1.0,True,plus6,56,14,25.0,13.54,1.67,-12.51,0.242
2.0,35,2,20,True,0.0,True,current,36,14,38.9,5.77,1.67,-6.82,0.16
4.0,25,3,0,True,1.2,True,eu_open,48,12,25.0,11.5,1.67,-14.16,0.24
2.0,35,2,20,True,0.0,True,plus20,36,14,38.9,5.77,1.67,-6.82,0.16
2.0,35,2,20,True,0.8,True,plus6,36,14,38.9,5.77,1.67,-6.82,0.16
3.5,25,2,20,False,1.0,True,none,85,23,27.1,18.31,1.67,-10.98,0.215
2.5,30,3,25,False,1.2,False,plus9,38,13,34.2,7.22,1.67,-11.84,0.19
1.5,25,1,20,True,1.0,False,plus6,127,58,45.7,18.54,1.67,-6.03,0.146
2.0,35,2,20,True,0.8,True,plus20,36,14,38.9,5.77,1.67,-6.82,0.16
1.5,30,3,25,False,0.0,False,eu_open,114,52,45.6,16.31,1.67,-13.16,0.143
2.0,35,2,20,True,0.0,True,plus6,36,14,38.9,5.77,1.67,-6.82,0.16
3.0,30,1,30,False,1.0,True,current,59,18,30.5,12.75,1.67,-12.46,0.216
4.0,25,3,20,False,0.8,False,plus6,97,24,24.7,23.07,1.67,-12.25,0.238
3.5,35,1,0,True,0.8,True,long_london,55,15,27.3,12.08,1.67,-7.73,0.22
2.5,35,1,25,True,0.0,False,eu_open,65,22,33.8,11.75,1.67,-7.81,0.181
3.0,30,1,30,False,1.0,True,plus6,59,18,30.5,12.75,1.67,-12.46,0.216
1.5,25,1,20,True,1.0,False,current,127,58,45.7,18.54,1.67,-6.03,0.146
3.5,30,3,30,True,0.8,False,deep_prelondon,55,15,27.3,12.08,1.67,-5.85,0.22
1.5,30,2,0,False,0.0,True,current,115,53,46.1,18.05,1.67,-14.63,0.157
1.5,25,3,25,True,1.2,False,current,57,26,45.6,7.85,1.67,-4.58,0.138
1.5,25,3,25,True,1.2,False,plus6,57,26,45.6,7.85,1.67,-4.58,0.138
3.0,25,2,30,False,1.0,False,eu_open,82,25,30.5,18.07,1.67,-11.41,0.22
1.5,35,1,0,True,0.8,True,current,81,37,45.7,11.48,1.67,-5.89,0.142
4.0,25,2,30,False,1.0,True,current,56,14,25.0,13.54,1.67,-12.51,0.242
3.0,30,1,20,False,1.2,True,plus20,46,14,30.4,9.66,1.67,-15.81,0.21
2.0,35,1,30,True,1.0,False,plus9,49,19,38.8,7.76,1.67,-3.97,0.158
3.0,30,2,20,False,1.0,False,plus9,69,21,30.4,14.83,1.67,-14.96,0.215
2.5,25,3,25,True,1.2,False,plus9,47,16,34.0,8.71,1.67,-10.95,0.185
2.0,30,3,20,True,1.2,False,plus9,41,16,39.0,6.78,1.67,-11.41,0.165
2.5,30,2,20,True,1.0,True,none,50,17,34.0,9.21,1.67,-12.4,0.184
4.0,35,1,20,False,0.8,True,eu_open,56,14,25.0,13.54,1.67,-8.65,0.242
2.5,25,1,20,True,0.0,False,eu_open,143,49,34.3,30.37,1.67,-17.53,0.212
2.5,25,2,25,False,1.2,True,plus9,47,16,34.0,8.71,1.67,-10.54,0.185
3.5,30,2,0,True,0.8,False,eu_open,95,26,27.4,22.26,1.67,-11.5,0.234
1.5,25,3,25,False,0.0,True,plus20,131,60,45.8,19.69,1.67,-11.03,0.15
2.5,25,2,20,False,1.0,False,eu_open,115,39,33.9,22.04,1.67,-8.81,0.192
2.0,25,1,20,True,1.0,True,plus20,98,38,38.8,16.12,1.67,-8.87,0.165
2.5,35,1,0,True,0.0,True,eu_open,59,20,33.9,10.73,1.67,-10.05,0.182
4.0,25,1,25,False,1.0,False,long_london,76,19,25.0,18.81,1.67,-14.41,0.247
2.5,35,2,25,False,0.0,False,long_london,47,16,34.0,8.71,1.67,-9.22,0.185
2.0,30,3,20,True,0.0,True,eu_open,72,28,38.9,11.88,1.67,-6.99,0.165
2.5,35,2,25,False,0.8,False,long_london,47,16,34.0,8.71,1.67,-9.22,0.185
2.5,25,2,20,True,1.2,False,plus9,53,18,34.0,9.71,1.67,-6.53,0.183
1.5,35,2,20,True,0.8,False,plus20,55,25,45.5,7.33,1.67,-6.34,0.133
2.0,30,2,0,True,0.0,True,plus9,92,36,39.1,16.19,1.67,-12.54,0.176
2.5,35,1,0,True,1.0,False,plus9,53,18,34.0,9.71,1.67,-8.39,0.183
1.5,30,1,30,False,0.8,True,plus9,94,43,45.7,13.61,1.67,-7.76,0.145
1.5,25,2,0,False,1.0,True,plus9,112,51,45.5,15.75,1.67,-8.21,0.141
2.5,35,1,20,True,0.8,True,plus20,59,20,33.9,10.73,1.67,-8.65,0.182
2.5,35,1,20,True,0.0,True,eu_open,59,20,33.9,10.73,1.67,-7.81,0.182
2.0,25,2,0,True,0.0,False,current,164,64,39.0,30.0,1.67,-7.86,0.183
2.5,25,2,30,False,1.0,True,deep_prelondon,62,21,33.9,11.24,1.66,-12.0,0.181
3.5,35,1,0,True,1.2,False,none,33,9,27.3,7.08,1.66,-7.48,0.215
2.5,25,3,25,False,1.2,True,long_london,44,15,34.1,8.21,1.66,-11.84,0.187
3.0,25,3,20,True,0.0,False,eu_open,124,38,30.6,29.55,1.66,-18.35,0.238
4.0,25,3,20,False,1.2,True,plus20,52,13,25.0,12.51,1.66,-15.79,0.241
2.0,25,1,0,True,0.0,True,deep_prelondon,151,59,39.1,27.6,1.66,-11.0,0.183
2.5,30,1,0,True,1.2,False,eu_open,47,16,34.0,8.71,1.66,-13.67,0.185
2.5,25,3,0,True,1.2,True,plus20,53,18,34.0,9.71,1.66,-14.07,0.183
2.0,30,3,25,False,1.0,True,current,54,21,38.9,8.78,1.66,-5.99,0.163
3.0,35,2,0,True,0.0,True,deep_prelondon,33,10,30.3,6.66,1.66,-5.96,0.202
2.0,25,1,25,True,1.2,False,long_london,54,21,38.9,8.78,1.66,-10.63,0.163
2.5,30,1,20,True,1.2,False,eu_open,47,16,34.0,8.71,1.66,-13.67,0.185
2.0,30,3,25,False,1.0,True,plus6,54,21,38.9,8.78,1.66,-5.99,0.163
1.5,30,2,25,False,0.0,True,deep_prelondon,81,37,45.7,11.48,1.66,-8.38,0.142
4.0,25,3,20,True,1.0,False,plus20,77,19,24.7,17.62,1.66,-8.0,0.229
1.5,30,3,25,False,1.0,False,none,81,37,45.7,11.48,1.66,-6.38,0.142
1.5,25,2,20,True,0.0,True,long_london,132,60,45.5,18.49,1.66,-9.16,0.14
1.5,25,3,30,True,1.2,True,long_london,35,16,45.7,4.84,1.66,-4.9,0.138
3.0,25,1,30,False,1.0,False,deep_prelondon,79,24,30.4,16.96,1.66,-13.38,0.215
3.5,35,1,20,False,1.2,False,none,33,9,27.3,7.08,1.66,-6.54,0.215
3.0,35,2,20,True,0.0,True,deep_prelondon,33,10,30.3,6.66,1.66,-5.96,0.202
2.5,35,1,0,True,0.0,False,eu_open,68,23,33.8,12.26,1.66,-10.95,0.18
2.0,30,2,20,True,1.0,False,plus6,82,32,39.0,14.02,1.66,-11.49,0.171
1.5,25,2,30,False,1.2,True,plus20,46,21,45.7,6.33,1.66,-6.03,0.138
3.5,25,2,30,False,1.0,True,long_london,55,15,27.3,12.08,1.66,-10.74,0.22
3.5,25,2,30,False,1.0,True,plus9,55,15,27.3,12.08,1.66,-10.74,0.22
2.0,30,1,25,True,1.2,True,plus20,41,16,39.0,6.78,1.66,-13.18,0.165
2.5,25,1,20,False,1.2,False,plus6,62,21,33.9,11.24,1.66,-11.51,0.181
2.5,25,1,20,False,1.2,False,current,62,21,33.9,11.24,1.66,-11.51,0.181
2.5,35,2,20,True,0.0,False,long_london,47,16,34.0,8.71,1.66,-9.22,0.185
2.0,35,1,25,True,0.8,False,eu_open,67,26,38.8,10.83,1.66,-6.88,0.162
2.5,30,1,25,True,1.2,False,eu_open,44,15,34.1,8.21,1.66,-14.93,0.187
1.5,35,1,0,False,0.8,True,plus9,79,36,45.6,10.94,1.66,-6.38,0.138
1.5,30,1,20,True,0.8,True,plus9,118,54,45.8,17.44,1.66,-10.6,0.148
2.0,25,2,30,False,1.2,False,current,54,21,38.9,8.78,1.66,-13.2,0.163
2.0,25,2,30,False,1.2,False,plus6,54,21,38.9,8.78,1.66,-13.2,0.163
3.0,30,1,30,False,0.8,False,eu_open,86,26,30.2,18.0,1.66,-11.41,0.209
4.0,35,1,0,False,0.0,True,deep_prelondon,56,14,25.0,13.54,1.66,-14.25,0.242
2.5,35,2,20,True,0.8,False,long_london,47,16,34.0,8.71,1.66,-9.22,0.185
2.5,35,1,25,False,1.0,False,plus6,50,17,34.0,9.21,1.66,-11.03,0.184
1.5,35,2,30,False,0.8,False,deep_prelondon,55,25,45.5,7.33,1.66,-4.01,0.133
1.5,25,1,25,True,1.0,False,plus6,103,47,45.6,14.68,1.66,-8.72,0.142
3.0,30,3,0,True,0.8,False,plus20,73,22,30.1,14.77,1.66,-11.68,0.202
2.5,35,1,0,True,0.8,True,deep_prelondon,53,18,34.0,9.71,1.66,-9.8,0.183
2.0,30,3,25,False,1.2,False,plus9,41,16,39.0,6.78,1.66,-10.52,0.165
1.5,25,1,25,True,0.8,False,eu_open,153,70,45.8,23.12,1.66,-14.51,0.151
4.0,25,1,20,True,0.0,False,plus20,101,25,24.8,24.2,1.66,-10.47,0.24
2.5,35,1,25,False,1.0,False,current,50,17,34.0,9.21,1.66,-11.03,0.184
2.0,30,2,0,True,0.8,True,current,92,36,39.1,16.19,1.66,-12.51,0.176
3.5,25,3,25,True,1.2,True,none,40,11,27.5,9.08,1.66,-15.35,0.227
3.0,25,3,0,False,0.8,False,plus20,129,39,30.2,28.18,1.66,-12.46,0.218
2.0,25,1,0,True,0.0,False,eu_open,192,75,39.1,36.25,1.66,-11.47,0.189
3.0,25,2,20,True,0.0,False,none,96,29,30.2,20.18,1.66,-9.83,0.21
4.0,25,3,25,False,1.0,True,none,60,15,25.0,14.57,1.66,-11.62,0.243
1.5,25,1,20,True,0.8,False,deep_prelondon,171,78,45.6,25.44,1.66,-10.17,0.149
3.0,25,1,20,True,0.0,False,deep_prelondon,113,34,30.1,23.49,1.66,-10.63,0.208
4.0,35,1,25,True,1.0,False,deep_prelondon,36,9,25.0,8.51,1.66,-5.85,0.236
4.0,25,2,25,False,1.0,True,plus20,68,17,25.0,16.67,1.66,-13.55,0.245
2.5,30,1,25,False,1.0,False,eu_open,88,30,34.1,17.1,1.66,-12.73,0.194
4.0,30,3,25,True,1.0,False,deep_prelondon,40,10,25.0,9.49,1.65,-7.82,0.237
1.5,35,1,25,True,0.8,True,none,64,29,45.3,8.33,1.65,-7.79,0.13
3.0,35,1,0,False,0.0,False,deep_prelondon,63,19,30.2,12.68,1.65,-9.62,0.201
2.5,25,1,25,True,1.2,True,none,50,17,34.0,9.21,1.65,-11.92,0.184
2.5,35,1,25,False,0.8,False,eu_open,65,22,33.8,11.75,1.65,-7.81,0.181
4.0,30,3,30,True,0.0,False,none,56,14,25.0,13.54,1.65,-7.73,0.242
4.0,35,1,30,True,0.8,True,long_london,36,9,25.0,8.51,1.65,-4.9,0.236
2.0,25,2,20,True,0.8,False,none,136,53,39.0,24.03,1.65,-10.71,0.177
2.5,35,1,0,True,0.8,False,deep_prelondon,56,19,33.9,10.22,1.65,-10.05,0.182
1.5,25,3,20,False,1.0,True,none,128,58,45.3,17.35,1.65,-10.1,0.136
3.5,30,1,25,False,1.2,False,plus6,40,11,27.5,9.08,1.65,-17.03,0.227
3.5,30,1,25,False,1.2,False,current,40,11,27.5,9.08,1.65,-17.03,0.227
4.0,25,1,20,False,1.2,False,plus20,56,14,25.0,13.54,1.65,-16.71,0.242
1.5,35,1,0,False,0.0,False,plus9,90,41,45.6,12.52,1.65,-6.41,0.139
4.0,35,1,30,True,0.8,True,plus6,36,9,25.0,8.51,1.65,-5.85,0.236
1.5,30,2,0,True,1.0,True,none,81,37,45.7,11.48,1.65,-7.86,0.142
1.5,25,1,20,False,1.0,False,long_london,134,61,45.5,19.07,1.65,-9.29,0.142
1.5,35,3,0,True,0.8,False,deep_prelondon,44,20,45.5,5.82,1.65,-5.89,0.132
1.5,25,1,20,True,1.0,True,none,121,55,45.5,16.83,1.65,-6.34,0.139
