di_threshold,di_persist,adx_min,adx_rising,atr_ratio_min,di_slope,di_spread_min,body_ratio_min,avoid,sma_ordered,rsi_filter,target_rr,fit_trades,fit_win_rate,fit_exp_R,fit_total_R,fit_roi_pct,fit_cagr_pct,fit_max_dd_pct,fit_cagr_dd,fit_sharpe_daily,fit_pf,fit_streak,fit_h1_R,fit_h2_R,fit_worst_R,oos_trades,oos_win_rate,oos_exp_R,oos_total_R,oos_roi_pct,oos_cagr_pct,oos_max_dd_pct,oos_cagr_dd,oos_sharpe_daily,oos_pf,oos_streak,oos_h1_R,oos_h2_R,oos_worst_R,all_trades,all_win_rate,all_exp_R,all_total_R,all_roi_pct,all_cagr_pct,all_max_dd_pct,all_cagr_dd,all_sharpe_daily,all_pf,all_streak,all_h1_R,all_h2_R,all_worst_R
30.0,1,20.0,False,1.0,False,0.0,0.0,none,False,False,3.5,423,24.1,0.0852,36.0,32.73,13.22,-25.63,0.52,0.6,1.11,18,0.1299,0.0407,-1.09,151,27.8,0.235,35.5,38.24,60.81,-13.53,4.49,1.68,1.32,9,0.1873,0.2821,-2.56,574,25.1,0.1246,71.5,83.49,22.74,-25.63,0.89,0.88,1.17,18,0.0499,0.1993,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,False,True,2.5,654,28.0,-0.0204,-13.3,-19.21,-8.93,-32.57,-0.27,-0.23,0.97,13,-0.0052,-0.0355,-1.11,245,28.6,-0.0089,-2.2,-5.12,-7.42,-20.74,-0.36,-0.14,0.99,8,-0.0584,0.0402,-2.56,899,28.1,-0.0173,-15.5,-23.35,-8.58,-40.51,-0.21,-0.21,0.98,13,-0.0252,-0.0093,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,False,True,3.0,567,23.8,-0.048,-27.2,-29.77,-14.35,-42.38,-0.34,-0.48,0.94,14,-0.0396,-0.0563,-1.11,227,27.3,0.084,19.1,16.71,25.44,-24.87,1.02,0.82,1.11,12,-0.1184,0.2846,-2.56,794,24.8,-0.0102,-8.1,-18.03,-6.49,-48.34,-0.13,-0.1,0.99,14,-0.0534,0.0329,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,False,True,3.5,492,22.0,-0.0124,-6.1,-13.49,-6.15,-24.97,-0.25,-0.1,0.98,16,0.024,-0.0488,-1.09,197,25.4,0.131,25.8,24.66,38.17,-18.71,2.04,1.06,1.17,12,0.0038,0.257,-2.56,689,22.9,0.0286,19.7,7.85,2.58,-24.97,0.1,0.23,1.04,16,-0.0322,0.0893,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,False,2.5,481,29.9,0.0476,22.9,18.25,7.63,-20.98,0.36,0.44,1.07,10,0.0204,0.0747,-1.11,174,33.3,0.1526,26.6,27.32,42.51,-13.6,3.13,1.45,1.22,12,0.1565,0.1487,-2.56,655,30.8,0.0755,49.4,50.55,14.81,-20.98,0.71,0.71,1.11,12,0.0379,0.113,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,False,3.0,424,26.2,0.0472,20.0,14.48,6.11,-22.59,0.27,0.37,1.06,11,0.0755,0.0189,-1.0,138,30.4,0.1997,27.6,28.64,44.68,-12.3,3.63,1.58,1.28,12,0.3205,0.0788,-2.56,562,27.2,0.0846,47.6,47.27,13.96,-22.59,0.62,0.67,1.12,12,0.0676,0.1016,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,False,3.5,394,24.9,0.1195,47.1,48.79,19.03,-15.51,1.23,0.82,1.16,10,0.073,0.166,-1.11,142,26.1,0.1588,22.6,21.87,33.65,-16.23,2.07,1.26,1.21,12,0.3255,-0.0079,-2.56,536,25.2,0.1299,69.7,81.32,22.25,-16.23,1.37,0.92,1.17,12,0.1086,0.1513,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,True,2.5,584,28.6,0.0007,0.4,-6.62,-2.96,-26.67,-0.11,-0.02,1.0,9,0.0544,-0.0531,-1.11,208,31.2,0.0819,17.0,15.36,23.31,-17.08,1.36,0.85,1.12,15,0.1693,-0.0054,-2.56,792,29.3,0.022,17.4,7.72,2.54,-26.67,0.1,0.22,1.03,15,0.025,0.0191,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,True,3.0,516,25.4,0.0153,7.9,0.17,0.07,-31.46,0.0,0.12,1.02,14,0.1003,-0.0698,-1.11,187,23.5,-0.072,-13.5,-14.92,-21.1,-30.6,-0.69,-0.66,0.91,23,0.1517,-0.2932,-2.56,703,24.9,-0.0079,-5.6,-14.78,-5.25,-39.55,-0.13,-0.08,0.99,23,0.0481,-0.0638,-2.56
30.0,1,20.0,False,1.0,False,0.0,0.0,none,True,True,3.5,467,23.6,0.0595,27.8,21.43,8.89,-24.03,0.37,0.45,1.08,14,0.1386,-0.0192,-1.11,181,21.5,-0.044,-8.0,-10.46,-14.96,-27.87,-0.54,-0.38,0.94,23,0.19,-0.2754,-2.56,648,23.0,0.0306,19.8,8.73,2.87,-27.87,0.1,0.23,1.04,23,0.0549,0.0063,-2.56
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,False,2.5,455,27.5,-0.0389,-17.7,-20.71,-9.67,-33.13,-0.29,-0.39,0.95,16,-0.0912,0.0132,-1.11,164,31.1,0.0816,13.4,11.88,17.9,-17.68,1.01,0.78,1.12,8,-0.1113,0.2745,-1.63,619,28.4,-0.007,-4.3,-11.29,-3.96,-33.13,-0.12,-0.08,0.99,16,-0.1172,0.1028,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,False,3.0,413,22.0,-0.1191,-49.2,-42.21,-21.37,-47.95,-0.45,-0.99,0.85,17,-0.166,-0.0725,-1.11,148,28.4,0.1276,18.9,17.91,27.34,-14.63,1.87,1.03,1.18,12,0.0726,0.1825,-1.63,561,23.7,-0.054,-30.3,-31.86,-12.15,-47.95,-0.25,-0.45,0.93,17,-0.215,0.1063,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,False,3.5,361,21.9,-0.0149,-5.4,-10.89,-4.93,-31.31,-0.16,-0.11,0.98,17,-0.1005,0.0702,-1.09,122,27.0,0.2094,25.5,26.0,40.36,-14.49,2.78,1.32,1.28,12,0.1647,0.2541,-1.63,483,23.2,0.0418,20.2,12.28,3.99,-31.31,0.13,0.28,1.05,17,-0.0854,0.1684,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,True,2.5,569,27.2,-0.0469,-26.7,-28.5,-13.68,-34.34,-0.4,-0.48,0.94,20,-0.0518,-0.0421,-1.11,199,29.1,0.0169,3.4,0.88,1.29,-16.69,0.08,0.17,1.02,15,-0.0518,0.085,-1.63,768,27.7,-0.0304,-23.3,-27.88,-10.44,-36.38,-0.29,-0.33,0.96,20,-0.0799,0.0192,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,True,3.0,513,23.8,-0.0487,-25.0,-27.62,-13.22,-33.41,-0.4,-0.44,0.94,20,-0.0008,-0.0964,-1.11,180,26.7,0.0632,11.4,8.96,13.41,-19.17,0.7,0.55,1.09,20,-0.0736,0.2,-1.63,693,24.5,-0.0196,-13.6,-21.14,-7.7,-36.44,-0.21,-0.17,0.97,20,-0.0757,0.0363,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,False,True,3.5,458,22.1,-0.008,-3.7,-10.88,-4.93,-35.04,-0.14,-0.07,0.99,20,0.0604,-0.0764,-1.09,154,24.0,0.0771,11.9,9.48,14.21,-20.76,0.68,0.56,1.1,20,0.0438,0.1104,-1.63,612,22.5,0.0134,8.2,-2.43,-0.83,-35.04,-0.02,0.1,1.02,20,-0.03,0.0568,-1.63
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,False,2.5,377,30.8,0.0766,28.9,27.13,11.1,-14.61,0.76,0.62,1.11,12,0.0233,0.1296,-1.11,143,35.7,0.2421,34.6,38.51,61.26,-10.95,5.59,1.92,1.37,11,0.1707,0.3125,-1.49,520,32.1,0.1221,63.5,76.09,21.05,-14.61,1.44,0.98,1.18,12,0.0361,0.2081,-1.49
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,False,3.0,349,23.5,-0.0602,-21.0,-22.87,-10.76,-34.48,-0.31,-0.49,0.92,13,-0.0575,-0.0629,-1.0,110,31.8,0.2647,29.1,31.24,49.0,-13.13,3.73,1.76,1.38,14,0.2203,0.3091,-1.49,459,25.5,0.0177,8.1,1.23,0.41,-34.48,0.01,0.12,1.02,14,-0.1266,0.1614,-1.49
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,False,3.5,329,23.1,0.0398,13.1,7.54,3.24,-23.24,0.14,0.25,1.05,12,0.0146,0.0649,-1.11,120,26.7,0.1968,23.6,23.67,36.57,-18.12,2.02,1.36,1.27,14,0.3435,0.05,-1.39,449,24.1,0.0818,36.7,33.0,10.1,-23.24,0.43,0.53,1.11,14,-0.0152,0.1783,-1.39
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,True,2.5,440,28.4,-0.0059,-2.6,-7.73,-3.46,-29.66,-0.12,-0.06,0.99,14,0.0336,-0.0455,-1.11,158,33.5,0.1684,26.6,27.68,43.1,-17.29,2.49,1.46,1.25,13,0.2735,0.0633,-1.9,598,29.8,0.0401,24.0,17.81,5.69,-29.66,0.19,0.35,1.06,14,-0.0054,0.0856,-1.9
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,True,3.0,412,24.5,-0.0191,-7.9,-12.99,-5.92,-37.33,-0.16,-0.16,0.97,14,0.0868,-0.1251,-1.11,140,25.7,0.0222,3.1,0.98,1.45,-23.99,0.06,0.18,1.03,16,0.2443,-0.2,-1.9,552,24.8,-0.0087,-4.8,-12.13,-4.27,-37.33,-0.11,-0.07,0.99,16,0.0294,-0.0467,-1.9
30.0,1,20.0,False,1.0,False,20.0,0.0,none,True,True,3.5,388,22.9,0.0317,12.3,5.62,2.43,-33.95,0.07,0.21,1.04,14,0.1124,-0.049,-1.11,137,24.1,0.0774,10.6,8.43,12.6,-22.13,0.57,0.54,1.1,16,0.2442,-0.087,-1.9,525,23.2,0.0436,22.9,14.52,4.68,-33.95,0.14,0.3,1.06,16,0.047,0.0403,-1.9
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,False,2.5,517,29.8,0.0425,22.0,16.66,6.99,-16.17,0.43,0.4,1.06,10,0.0434,0.0417,-1.2,182,31.9,0.0985,17.9,16.73,25.47,-19.64,1.3,0.98,1.14,8,-0.0166,0.2136,-2.56,699,30.3,0.0571,39.9,36.17,10.99,-21.41,0.51,0.54,1.08,10,0.0329,0.0812,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,False,3.0,418,24.6,-0.0153,-6.4,-11.78,-5.35,-29.19,-0.18,-0.14,0.98,18,-0.0637,0.0331,-1.2,170,27.1,0.071,12.1,9.82,14.72,-15.89,0.93,0.62,1.1,9,-0.0162,0.1581,-2.56,588,25.3,0.0096,5.7,-3.12,-1.06,-29.19,-0.04,0.07,1.01,18,-0.0898,0.1091,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,False,3.5,361,23.5,0.0588,21.2,15.88,6.67,-20.4,0.33,0.38,1.08,18,-0.0761,0.1929,-1.2,138,26.8,0.1883,26.0,26.14,40.59,-13.99,2.9,1.28,1.25,15,0.0949,0.2817,-2.56,499,24.4,0.0946,47.2,46.17,13.67,-20.4,0.67,0.63,1.12,18,-0.0433,0.2319,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,True,2.5,552,28.4,-0.0044,-2.4,-8.85,-3.98,-27.9,-0.14,-0.05,0.99,12,-0.0247,0.0159,-1.2,195,28.2,-0.024,-4.7,-6.87,-9.92,-21.87,-0.45,-0.27,0.97,8,-0.0683,0.0198,-2.56,747,28.4,-0.0095,-7.1,-15.11,-5.38,-29.33,-0.18,-0.1,0.99,12,-0.024,0.0048,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,True,3.0,468,24.6,-0.0178,-8.3,-14.08,-6.44,-28.92,-0.22,-0.16,0.98,17,-0.0612,0.0256,-1.2,183,25.7,0.0167,3.1,0.26,0.38,-20.06,0.02,0.16,1.02,12,-0.0371,0.07,-2.56,651,24.9,-0.0081,-5.3,-13.85,-4.91,-28.92,-0.17,-0.07,0.99,17,-0.0656,0.0493,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,False,True,3.5,419,22.9,0.0305,12.8,5.57,2.41,-25.06,0.1,0.21,1.04,17,-0.0321,0.0929,-1.2,165,23.0,0.0231,3.8,0.87,1.27,-18.07,0.07,0.2,1.03,14,0.035,0.0113,-2.56,584,22.9,0.0284,16.6,6.49,2.14,-25.06,0.09,0.21,1.04,17,-0.0606,0.1175,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,False,2.5,397,31.5,0.102,40.5,42.32,16.73,-15.32,1.09,0.85,1.15,10,0.096,0.108,-1.0,141,36.9,0.277,39.1,44.73,72.0,-8.23,8.75,2.18,1.43,8,0.3444,0.2104,-2.56,538,32.9,0.1479,79.6,105.98,27.63,-15.32,1.8,1.21,1.22,10,0.1059,0.1898,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,False,3.0,361,27.4,0.097,35.0,34.06,13.72,-20.22,0.68,0.71,1.13,10,0.1111,0.0829,-1.0,125,30.4,0.2004,25.1,25.74,39.93,-10.68,3.74,1.4,1.28,8,0.3486,0.0546,-2.56,486,28.2,0.1236,60.1,68.57,19.28,-20.22,0.95,0.89,1.17,10,0.1193,0.1278,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,False,3.5,351,25.1,0.1279,44.9,46.66,18.28,-17.77,1.03,0.81,1.17,13,0.0794,0.1761,-1.11,118,27.1,0.2038,24.1,24.2,37.42,-16.94,2.21,1.39,1.27,12,0.4426,-0.0349,-2.56,469,25.6,0.147,68.9,82.15,22.44,-17.77,1.26,0.95,1.2,13,0.1341,0.1598,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,True,2.5,438,29.0,0.0146,6.4,0.92,0.4,-24.29,0.02,0.12,1.02,10,-0.0256,0.0548,-1.11,148,31.1,0.0773,11.4,9.95,14.93,-18.15,0.82,0.66,1.11,13,0.2297,-0.0751,-2.56,586,29.5,0.0304,17.8,10.96,3.57,-24.29,0.15,0.26,1.04,13,0.003,0.0578,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,True,3.0,400,26.5,0.0597,23.9,19.4,8.08,-25.2,0.32,0.45,1.08,11,0.0994,0.02,-1.11,136,24.3,-0.0409,-5.6,-7.28,-10.5,-26.81,-0.39,-0.28,0.95,15,0.2353,-0.3171,-2.56,536,25.9,0.0342,18.3,10.7,3.49,-26.81,0.13,0.26,1.05,15,0.0891,-0.0207,-2.56
30.0,1,20.0,False,1.0,True,0.0,0.0,none,True,True,3.5,371,24.8,0.1156,42.9,43.3,17.09,-19.9,0.86,0.77,1.15,11,0.094,0.1371,-1.11,133,22.6,0.0033,0.4,-1.88,-2.75,-23.15,-0.12,0.03,1.0,15,0.2273,-0.2173,-2.56,504,24.2,0.086,43.3,40.6,12.19,-23.15,0.53,0.58,1.11,15,0.1067,0.0652,-2.56
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,False,2.5,443,26.6,-0.0684,-30.3,-29.94,-14.45,-38.72,-0.37,-0.64,0.91,20,-0.1304,-0.0068,-1.2,153,32.0,0.1168,17.9,17.16,26.15,-15.52,1.68,1.04,1.17,8,-0.0872,0.3182,-1.63,596,28.0,-0.0209,-12.4,-17.92,-6.45,-38.72,-0.17,-0.2,0.97,20,-0.1437,0.1019,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,False,3.0,387,22.2,-0.1119,-43.3,-38.51,-19.2,-46.52,-0.41,-0.93,0.86,20,-0.1726,-0.0515,-1.2,137,28.5,0.1341,18.4,17.53,26.73,-14.05,1.9,1.02,1.19,12,0.0496,0.2174,-1.63,524,23.9,-0.0476,-24.9,-27.73,-10.38,-46.52,-0.22,-0.39,0.94,20,-0.2226,0.1274,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,False,3.5,341,22.3,0.0023,0.8,-4.96,-2.21,-29.59,-0.07,0.01,1.0,20,-0.1012,0.1053,-1.2,111,25.2,0.1266,14.0,12.68,19.14,-13.63,1.4,0.78,1.17,14,0.0463,0.2054,-1.63,452,23.0,0.0328,14.8,7.09,2.34,-29.59,0.08,0.21,1.04,20,-0.0651,0.1307,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,True,2.5,453,25.8,-0.0967,-43.8,-38.81,-19.37,-47.05,-0.41,-0.91,0.87,21,-0.1032,-0.0903,-1.2,160,29.4,0.0242,3.9,1.87,2.75,-15.13,0.18,0.23,1.03,13,-0.0016,0.05,-1.63,613,26.8,-0.0652,-40.0,-37.67,-14.75,-47.05,-0.31,-0.62,0.91,21,-0.189,0.0582,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,True,3.0,421,23.5,-0.0596,-25.1,-26.72,-12.75,-38.77,-0.33,-0.49,0.92,21,-0.0301,-0.089,-1.2,147,25.9,0.0297,4.4,2.16,3.19,-17.72,0.18,0.25,1.04,17,0.0325,0.027,-1.63,568,24.1,-0.0365,-20.7,-25.14,-9.31,-38.77,-0.24,-0.29,0.95,21,-0.1279,0.0549,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,False,True,3.5,389,21.6,-0.0288,-11.2,-16.28,-7.5,-36.79,-0.2,-0.21,0.96,20,-0.0268,-0.0308,-1.2,127,23.6,0.058,7.4,5.21,7.74,-16.68,0.46,0.39,1.08,17,0.1329,-0.0156,-1.63,516,22.1,-0.0074,-3.8,-11.92,-4.19,-36.79,-0.11,-0.05,0.99,20,-0.0764,0.0615,-1.63
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,False,2.5,329,30.1,0.0532,17.5,14.22,6.0,-17.2,0.35,0.41,1.08,13,0.0244,0.0818,-1.0,120,40.0,0.3968,47.6,58.04,95.69,-9.56,10.01,2.86,1.66,10,0.3935,0.4,-1.39,449,32.7,0.145,65.1,80.52,22.07,-17.2,1.28,1.1,1.22,13,0.0312,0.2583,-1.39
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,False,3.0,307,24.4,-0.0228,-7.0,-10.84,-4.91,-24.17,-0.2,-0.18,0.97,13,-0.0327,-0.013,-1.0,103,33.0,0.3166,32.6,36.01,57.02,-12.25,4.66,1.93,1.47,13,0.4826,0.1538,-1.39,410,26.6,0.0625,25.6,21.27,6.73,-24.17,0.28,0.42,1.08,13,-0.0634,0.1883,-1.39
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,False,3.5,305,22.3,0.0029,0.9,-4.28,-1.9,-27.64,-0.07,0.01,1.0,13,0.0058,0.0,-1.11,100,28.0,0.2561,25.6,26.58,41.3,-17.16,2.41,1.56,1.35,14,0.5222,-0.01,-1.39,405,23.7,0.0654,26.5,21.16,6.69,-27.64,0.24,0.4,1.09,14,-0.0204,0.1508,-1.39
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,True,2.5,336,26.2,-0.0837,-28.1,-27.44,-13.12,-37.7,-0.35,-0.68,0.89,13,-0.1674,-0.0,-1.11,119,34.5,0.2059,24.5,25.67,39.81,-13.82,2.88,1.55,1.31,10,0.4237,-0.0083,-1.0,455,28.4,-0.008,-3.6,-8.82,-3.07,-37.7,-0.08,-0.07,0.99,13,-0.1525,0.136,-1.11
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,True,3.0,323,23.8,-0.0461,-14.9,-17.75,-8.21,-34.06,-0.24,-0.34,0.94,13,-0.0318,-0.0603,-1.11,106,27.4,0.0943,10.0,8.69,13.0,-18.55,0.7,0.61,1.13,14,0.434,-0.2453,-1.0,429,24.7,-0.0114,-4.9,-10.6,-3.71,-34.06,-0.11,-0.08,0.98,14,-0.0088,-0.014,-1.11
30.0,1,20.0,False,1.0,True,20.0,0.0,none,True,True,3.5,309,22.7,0.0191,5.9,0.49,0.22,-27.51,0.01,0.11,1.02,15,0.0512,-0.0129,-1.11,104,25.0,0.125,13.0,11.68,17.6,-16.81,1.05,0.74,1.17,14,0.3846,-0.1346,-1.0,413,23.2,0.0457,18.9,12.24,3.97,-27.51,0.14,0.28,1.06,15,0.048,0.0435,-1.11
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,False,2.5,580,30.0,0.0535,31.0,26.56,10.88,-24.76,0.44,0.53,1.08,11,0.0267,0.0803,-1.12,215,31.2,0.0874,18.8,17.32,26.4,-16.85,1.57,1.03,1.13,10,0.0728,0.1019,-1.39,795,30.3,0.0626,49.8,48.48,14.28,-24.76,0.58,0.64,1.09,11,0.0233,0.1019,-1.39
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,False,3.0,530,26.0,0.0437,23.2,16.25,6.82,-19.41,0.35,0.38,1.06,11,0.0109,0.0765,-1.12,182,26.9,0.0709,12.9,10.57,15.88,-20.31,0.78,0.65,1.1,12,0.1308,0.011,-1.9,712,26.3,0.0507,36.1,28.54,8.84,-20.31,0.44,0.45,1.07,12,0.0109,0.0904,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,False,3.5,389,23.7,0.0665,25.9,20.73,8.61,-21.13,0.41,0.46,1.09,12,-0.0032,0.1359,-1.12,132,25.0,0.1182,15.6,14.02,21.22,-19.74,1.07,0.88,1.16,12,0.4182,-0.1818,-1.9,521,24.0,0.0796,41.5,37.65,11.39,-21.13,0.54,0.56,1.1,12,-0.0485,0.2073,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,True,2.5,760,28.3,-0.0096,-7.3,-15.32,-7.03,-43.29,-0.16,-0.11,0.99,18,-0.106,0.0868,-1.12,274,30.7,0.0694,19.0,16.71,25.44,-21.28,1.2,0.83,1.1,11,0.1452,-0.0064,-1.9,1034,28.9,0.0114,11.7,-1.17,-0.4,-43.29,-0.01,0.13,1.02,18,-0.0585,0.0813,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,True,3.0,707,24.6,-0.0157,-11.1,-19.33,-8.99,-38.46,-0.23,-0.17,0.98,18,-0.1052,0.0734,-1.12,231,26.8,0.0697,16.1,13.32,20.13,-27.89,0.72,0.67,1.09,13,0.1748,-0.0345,-1.9,938,25.2,0.0053,5.0,-8.58,-2.98,-38.46,-0.08,0.06,1.01,18,-0.0877,0.0983,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,False,True,3.5,576,21.4,-0.0389,-22.4,-27.43,-13.11,-39.88,-0.33,-0.36,0.95,18,-0.1098,0.032,-1.12,179,22.9,0.0257,4.6,1.45,2.14,-24.99,0.09,0.22,1.03,13,0.254,-0.2,-1.9,755,21.7,-0.0236,-17.8,-26.37,-9.82,-39.88,-0.25,-0.21,0.97,18,-0.1051,0.0577,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,2.5,504,29.6,0.039,19.6,14.11,5.96,-31.29,0.19,0.35,1.06,18,-0.0403,0.1182,-1.0,193,34.7,0.2113,40.8,46.35,74.83,-11.92,6.28,2.35,1.32,9,0.1228,0.299,-1.39,697,31.0,0.0867,60.4,67.01,18.9,-31.29,0.6,0.8,1.13,18,-0.0134,0.1864,-1.39
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,3.0,491,26.5,0.0617,30.3,25.47,10.46,-31.87,0.33,0.51,1.08,18,-0.0041,0.1272,-1.0,186,29.0,0.1555,28.9,29.5,46.12,-14.32,3.22,1.5,1.22,15,0.1536,0.1573,-1.39,677,27.2,0.0874,59.2,62.48,17.8,-31.87,0.56,0.74,1.12,18,-0.0059,0.1805,-1.39
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,3.5,429,23.1,0.0408,17.5,10.38,4.42,-31.43,0.14,0.29,1.05,16,-0.0117,0.093,-1.0,154,27.3,0.2226,34.3,36.62,58.04,-11.87,4.89,1.64,1.3,10,0.2764,0.1688,-1.39,583,24.2,0.0888,51.8,50.79,14.87,-31.43,0.47,0.64,1.12,16,-0.0722,0.2493,-1.39
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,2.5,622,27.0,-0.0542,-33.7,-33.76,-16.52,-54.48,-0.3,-0.55,0.93,15,-0.0988,-0.0096,-1.09,237,34.6,0.2068,49.0,57.92,95.46,-10.62,8.99,2.27,1.31,8,0.3295,0.0851,-1.9,859,29.1,0.0178,15.3,4.6,1.53,-54.48,0.03,0.19,1.03,15,-0.1101,0.1454,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,3.0,586,23.4,-0.065,-38.1,-37.12,-18.41,-53.1,-0.35,-0.61,0.92,15,-0.0856,-0.0444,-1.09,211,29.4,0.1693,35.7,38.03,60.44,-14.32,4.22,1.55,1.24,15,0.2486,0.0908,-1.9,797,25.0,-0.003,-2.4,-13.2,-4.67,-53.1,-0.09,-0.03,1.0,15,-0.1057,0.0996,-1.9
30.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,3.5,533,21.4,-0.0373,-19.9,-25.04,-11.87,-43.11,-0.28,-0.33,0.95,15,-0.0699,-0.0048,-1.09,191,25.1,0.1243,23.7,22.29,34.33,-20.2,1.7,1.0,1.16,15,0.3169,-0.0664,-1.9,724,22.4,0.0053,3.9,-8.33,-2.89,-43.11,-0.07,0.04,1.01,15,-0.0798,0.0904,-1.9
30.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,2.5,499,28.9,0.0134,6.7,0.39,0.17,-16.84,0.01,0.12,1.02,11,-0.0165,0.0431,-1.12,168,33.3,0.16,26.9,27.86,43.41,-12.88,3.37,1.56,1.24,10,0.07,0.25,-1.63,667,30.0,0.0503,33.5,28.36,8.79,-16.84,0.52,0.47,1.07,11,-0.0019,0.1023,-1.63
30.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,3.0,436,24.3,-0.0249,-10.8,-15.82,-7.27,-37.58,-0.19,-0.2,0.97,14,-0.0464,-0.0033,-1.12,140,28.6,0.137,19.2,18.39,28.1,-14.9,1.89,1.04,1.19,12,0.0739,0.2,-1.63,576,25.3,0.0145,8.3,-0.34,-0.11,-37.58,-0.0,0.11,1.02,14,-0.0699,0.0988,-1.63
30.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,3.5,397,22.2,-0.0008,-0.3,-6.94,-3.1,-33.47,-0.09,-0.01,1.0,16,-0.137,0.1346,-1.12,98,26.5,0.1875,18.4,17.87,27.28,-17.16,1.59,1.09,1.25,12,0.4566,-0.0816,-1.63,495,23.0,0.0364,18.0,9.7,3.17,-33.47,0.09,0.24,1.05,16,-0.1078,0.1801,-1.63
30.0,2,0.0,False,0.0,False,20.0,0.0,none,False,True,2.5,651,26.9,-0.0593,-38.6,-37.12,-18.41,-47.71,-0.39,-0.63,0.92,20,-0.0742,-0.0445,-1.12,205,29.8,0.0384,7.9,5.41,8.03,-17.98,0.45,0.4,1.05,14,-0.0111,0.0874,-1.63,856,27.6,-0.0359,-30.7,-33.72,-12.96,-47.71,-0.27,-0.38,0.95,20,-0.1253,0.0534,-1.63
30.0,2,0.0,False,0.0,False,20.0,0.0,none,False,True,3.0,590,24.7,-0.0104,-6.1,-13.75,-6.28,-33.22,-0.19,-0.09,0.99,18,-0.0106,-0.0102,-1.12,177,26.6,0.0586,10.4,7.94,11.85,-19.87,0.6,0.49,1.08,14,-0.0526,0.1685,-1.63,767,25.2,0.0055,4.3,-6.91,-2.39,-34.2,-0.07,0.06,1.01,18,-0.0604,0.0713,-1.63
